market,seed,model,k,d_sigma,d_rbf,d_poly3
NIFTY50,44,TimeGAN,14,4.2278265421913375e-07,5.961510733953901e-07,9.205624653674249e-07
NIFTY50,44,TimeGAN,15,1.4167474002402258e-05,2.3710892917971904e-06,7.747327934737314e-07
NIFTY50,44,TimeGAN,16,9.596386070676033e-06,1.3128499143366668e-06,3.6612330944763016e-09
NIFTY50,44,TimeGAN,17,8.868352495472465e-06,1.145707194449841e-06,5.2811001793884316e-08
NIFTY50,44,TimeGAN,18,1.1481915978883706e-05,1.6389475447908808e-06,1.8071327900770484e-07
NIFTY50,44,TimeGAN,19,1.7539478691652732e-06,4.825082970949524e-07,4.432365408035821e-07
NIFTY50,44,GARCH,0,0.0,0.0,0.0
NIFTY50,44,GARCH,1,0.0,0.0,0.0
NIFTY50,44,GARCH,2,0.0,0.0,0.0
NIFTY50,44,GARCH,3,0.0,0.0,0.0
NIFTY50,44,GARCH,4,0.0,0.0,0.0
NIFTY50,44,GARCH,5,0.0,0.0,0.0
NIFTY50,44,GARCH,6,0.0,0.0,0.0
NIFTY50,44,GARCH,7,0.0,0.0,0.0
NIFTY50,44,GARCH,8,0.0,0.0,0.0
NIFTY50,44,GARCH,9,0.0,0.0,0.0
NIFTY50,44,GARCH,10,0.0,0.0,0.0
NIFTY50,44,GARCH,11,0.0,0.0,0.0
NIFTY50,44,GARCH,12,0.0,0.0,0.0
NIFTY50,44,GARCH,13,0.0,0.0,0.0
NIFTY50,44,GARCH,14,0.0,0.0,0.0
NIFTY50,44,GARCH,15,0.0,0.0,0.0
NIFTY50,44,GARCH,16,0.0,0.0,0.0
NIFTY50,44,GARCH,17,0.0,0.0,0.0
NIFTY50,44,GARCH,18,0.0,0.0,0.0
NIFTY50,44,GARCH,19,0.0,0.0,0.0
NIFTY50,44,QuantGAN,0,7.646524805782207e-06,5.679831605043262e-07,1.347774052362638e-07
NIFTY50,44,QuantGAN,1,7.1337542362215345e-06,1.0169011563920805e-06,4.564937778894773e-07
NIFTY50,44,QuantGAN,2,8.487864153305935e-06,4.675373093121493e-07,1.0993805155123937e-07
NIFTY50,44,QuantGAN,3,4.997343302282076e-06,5.257810504755156e-07,3.0748693546911454e-07
NIFTY50,44,QuantGAN,4,1.576598289698694e-06,2.8005207131087673e-07,2.2913564912130369e-07
NIFTY50,44,QuantGAN,5,5.442976618308393e-06,3.435585154143439e-07,1.0075793355213136e-07
NIFTY50,44,QuantGAN,6,6.371731253729251e-07,5.113216383634267e-08,1.3270535959009067e-07
NIFTY50,44,QuantGAN,7,8.752709224513211e-06,4.357879728189573e-07,2.587873204618063e-08
NIFTY50,44,QuantGAN,8,3.5830501214917376e-06,9.226792418992602e-08,2.5279732795979726e-07
NIFTY50,44,QuantGAN,9,5.951892618760724e-07,6.636946059401794e-08,5.7877626247204716e-08
NIFTY50,44,QuantGAN,10,3.5228350960814225e-06,1.9097474979190565e-07,5.0419824759728726e-08
NIFTY50,44,QuantGAN,11,1.8281255909080585e-06,9.17642344333558e-08,8.227621606238245e-08
NIFTY50,44,QuantGAN,12,2.6489577655830487e-06,1.9167649689677546e-09,2.2334748273067362e-07
NIFTY50,44,QuantGAN,13,4.065862038160617e-06,1.423495286090315e-07,1.579119164318854e-07
NIFTY50,44,QuantGAN,14,8.46042373447986e-06,5.282725765720642e-07,2.650743944343503e-07
NIFTY50,44,QuantGAN,15,1.1638217722875766e-05,6.362823572469978e-07,8.736149048615971e-08
NIFTY50,44,QuantGAN,16,4.3782618917020955e-06,1.8466971507535845e-07,3.495624909533035e-07
NIFTY50,44,QuantGAN,17,2.631711693013017e-08,1.5885939763649048e-07,2.8229625570475037e-07
NIFTY50,44,QuantGAN,18,0.0,4.8603830959947913e-08,5.2146639006878104e-08
NIFTY50,44,QuantGAN,19,0.0,1.1546362288505918e-07,2.6148474852050185e-07
NIFTY50,44,GJR-GARCH,0,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,1,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,2,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,3,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,4,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,5,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,6,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,7,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,8,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,9,0.0,2.220446049250313e-16,0.0
NIFTY50,44,GJR-GARCH,10,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,11,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,12,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,13,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,14,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,15,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,16,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,17,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,18,0.0,0.0,0.0
NIFTY50,44,GJR-GARCH,19,0.0,0.0,0.0
NIFTY50,44,CNN-WGAN-GP,0,1.349952674978283e-06,5.586861240303165e-08,1.6005435199417661e-07
NIFTY50,44,CNN-WGAN-GP,1,2.7447153336801478e-06,7.215677499949891e-08,3.3106932484372464e-07
NIFTY50,44,CNN-WGAN-GP,2,3.057831392538901e-06,4.505083217587469e-08,8.690163433300313e-08
NIFTY50,44,CNN-WGAN-GP,3,1.2941907527874719e-06,4.1489792024229644e-07,6.987793756962901e-07
NIFTY50,44,CNN-WGAN-GP,4,1.3607815971816706e-06,6.027996901636357e-07,7.856035413311702e-07
NIFTY50,44,CNN-WGAN-GP,5,7.0021462490466035e-06,7.002608217732131e-07,4.666656234775246e-07
NIFTY50,44,CNN-WGAN-GP,6,5.53494062582871e-06,1.8398744972003556e-07,2.2190327086946127e-07
NIFTY50,44,CNN-WGAN-GP,7,6.205741274634136e-06,5.248339662866641e-07,2.891662838067077e-07
NIFTY50,44,CNN-WGAN-GP,8,9.453429186567774e-06,6.007155997078684e-07,2.3228739287617373e-07
NIFTY50,44,CNN-WGAN-GP,9,1.2412952250517861e-05,8.78705385565226e-07,1.942540972521556e-07
NIFTY50,44,CNN-WGAN-GP,10,5.803574598672867e-08,6.272617147917714e-07,9.651706935898119e-07
NIFTY50,44,CNN-WGAN-GP,11,3.7458776427357066e-06,1.1837626034960635e-07,4.968573072972049e-07
NIFTY50,44,CNN-WGAN-GP,12,4.461787982190657e-06,3.0431329234303917e-08,2.902648166269728e-07
NIFTY50,44,CNN-WGAN-GP,13,1.1125557851432433e-05,6.844073039413701e-07,1.1438020486309597e-07
NIFTY50,44,CNN-WGAN-GP,14,1.2911795165493345e-05,7.832864399315298e-07,5.848985473733137e-08
NIFTY50,44,CNN-WGAN-GP,15,2.8109033047840626e-06,2.099969327318263e-07,2.4645855134508565e-08
NIFTY50,44,CNN-WGAN-GP,16,8.787807829424565e-06,5.123531217066102e-07,1.2312884933862733e-07
NIFTY50,44,CNN-WGAN-GP,17,6.638915164280945e-06,6.746044585170807e-07,4.6186054802888066e-07
NIFTY50,44,CNN-WGAN-GP,18,4.612764624489785e-06,3.8044395456182656e-07,1.407660654706433e-08
NIFTY50,44,CNN-WGAN-GP,19,7.04843123111587e-06,5.166655550059573e-07,3.565327588717082e-09
NIFTY50,44,CONTROL: shuffled real,0,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,1,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,2,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,3,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,4,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,5,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,6,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,7,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,8,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,9,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,10,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,11,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,12,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,13,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,14,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,15,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,16,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,17,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,18,0.0,0.0,0.0
NIFTY50,44,CONTROL: shuffled real,19,0.0,0.0,0.0
SHANGHAI,42,TimeGAN,0,2.183774435726704e-05,3.0770341277186475e-06,5.044141175858385e-07
SHANGHAI,42,TimeGAN,1,0.0,2.475058760165183e-07,6.815298121409796e-07
SHANGHAI,42,TimeGAN,2,0.0,1.3179393671958195e-06,2.343859417663907e-06
SHANGHAI,42,TimeGAN,3,2.190210606212162e-06,4.079064799267229e-07,2.0186780851361164e-06
SHANGHAI,42,TimeGAN,4,0.0,1.8992874784018454e-07,5.508509879348367e-07
SHANGHAI,42,TimeGAN,5,2.962984913024158e-05,3.870227597735365e-06,4.7248785151055017e-07
SHANGHAI,42,TimeGAN,6,6.086819879280725e-05,8.605742747969103e-06,8.836975595727381e-08
SHANGHAI,42,TimeGAN,7,2.2407907846133668e-05,2.19019465386161e-06,1.8215835773105482e-07
SHANGHAI,42,TimeGAN,8,1.3368593032137e-05,1.7716261977440695e-06,4.044603052477669e-07
SHANGHAI,42,TimeGAN,9,7.103759219528882e-06,6.854700215219722e-07,1.0103014282947242e-06
SHANGHAI,42,TimeGAN,10,0.0,4.636317743056395e-07,1.2156101227844829e-06
SHANGHAI,42,TimeGAN,11,6.920351219630305e-06,1.349406563599942e-06,9.711570552184412e-07
SHANGHAI,42,TimeGAN,12,3.4837123319420016e-07,1.466161310137437e-07,3.7219574089419893e-07
SHANGHAI,42,TimeGAN,13,2.2209747285728554e-06,2.3128793369409095e-07,1.1306758729290323e-07
SHANGHAI,42,TimeGAN,14,4.43813977701879e-06,1.1449010162145612e-07,1.8230221954240733e-07
SHANGHAI,42,TimeGAN,15,2.5120451425664214e-06,5.4788272030315e-07,3.001342196995438e-07
SHANGHAI,42,TimeGAN,16,7.40496211770747e-06,1.042814979479445e-06,7.176945260312095e-09
SHANGHAI,42,TimeGAN,17,1.5344712389619986e-05,2.0292818925238265e-06,4.5152149041882694e-07
SHANGHAI,42,TimeGAN,18,1.269638529999284e-05,1.2675573306530907e-06,7.844586935590314e-07
SHANGHAI,42,TimeGAN,19,2.318229443964981e-06,8.471224877126815e-07,2.264196570678223e-06
SHANGHAI,42,GARCH,0,0.0,0.0,0.0
SHANGHAI,42,GARCH,1,0.0,0.0,0.0
SHANGHAI,42,GARCH,2,4.440892098500626e-15,4.440892098500626e-16,0.0
SHANGHAI,42,GARCH,3,0.0,0.0,0.0
SHANGHAI,42,GARCH,4,0.0,2.220446049250313e-16,0.0
SHANGHAI,42,GARCH,5,0.0,0.0,0.0
SHANGHAI,42,GARCH,6,0.0,0.0,0.0
SHANGHAI,42,GARCH,7,0.0,0.0,0.0
SHANGHAI,42,GARCH,8,0.0,0.0,0.0
SHANGHAI,42,GARCH,9,0.0,0.0,0.0
SHANGHAI,42,GARCH,10,0.0,0.0,0.0
SHANGHAI,42,GARCH,11,0.0,0.0,0.0
SHANGHAI,42,GARCH,12,0.0,0.0,0.0
SHANGHAI,42,GARCH,13,0.0,0.0,0.0
SHANGHAI,42,GARCH,14,0.0,0.0,0.0
SHANGHAI,42,GARCH,15,0.0,0.0,0.0
SHANGHAI,42,GARCH,16,0.0,0.0,0.0
SHANGHAI,42,GARCH,17,0.0,0.0,0.0
SHANGHAI,42,GARCH,18,0.0,0.0,0.0
SHANGHAI,42,GARCH,19,0.0,0.0,0.0
SHANGHAI,42,QuantGAN,0,2.403373127179975e-06,2.194850887704547e-07,5.266477582921425e-07
SHANGHAI,42,QuantGAN,1,4.59885247972025e-06,6.697064349747706e-07,5.102755835650896e-07
SHANGHAI,42,QuantGAN,2,1.2854692341690566e-05,7.203336913619296e-07,3.1263189548269565e-07
SHANGHAI,42,QuantGAN,3,1.1639299300814088e-05,1.1945415312464291e-06,2.586329639342466e-07
SHANGHAI,42,QuantGAN,4,1.7874692955111016e-05,1.2939586000459968e-06,1.8785471667115416e-07
SHANGHAI,42,QuantGAN,5,6.933796477870402e-06,4.1325206923126245e-07,2.0485838092554332e-07
SHANGHAI,42,QuantGAN,6,1.2232458134864288e-05,1.098845554547978e-06,6.684172753068651e-07
SHANGHAI,42,QuantGAN,7,1.9742730419824994e-05,2.340903858311094e-06,1.2250485692533175e-06
SHANGHAI,42,QuantGAN,8,0.0,4.3650474390588556e-07,9.89218984059903e-07
SHANGHAI,42,QuantGAN,9,0.0,3.068759339974747e-07,5.089316594819593e-07
SHANGHAI,42,QuantGAN,10,1.5282252386672468e-05,1.5284418102279318e-06,4.5103263879298083e-07
SHANGHAI,42,QuantGAN,11,6.6803734037890194e-06,4.7403300440507223e-07,2.9994836836522154e-08
SHANGHAI,42,QuantGAN,12,0.0,4.4772461071929115e-08,3.193755127028908e-08
SHANGHAI,42,QuantGAN,13,7.704560143206862e-06,9.288016540320854e-07,2.705928778823363e-07
SHANGHAI,42,QuantGAN,14,6.5667388833290374e-06,6.53998151411983e-07,2.1382369119749e-07
SHANGHAI,42,QuantGAN,15,6.935827010057238e-06,4.898346119830421e-07,4.863223619366863e-07
SHANGHAI,42,QuantGAN,16,2.4297093479397347e-06,3.422314056589215e-07,4.321714186517056e-08
SHANGHAI,42,QuantGAN,17,0.0,5.090171242283503e-07,7.016190064490502e-07
SHANGHAI,42,QuantGAN,18,2.0189170824025382e-07,1.2584449415875554e-07,1.5098187766682258e-07
SHANGHAI,42,QuantGAN,19,1.1144927031025986e-05,1.0826743486180845e-06,4.555237023140535e-07
SHANGHAI,42,GJR-GARCH,0,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,1,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,2,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,3,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,4,0.0,0.0,1.7763568394002505e-15
SHANGHAI,42,GJR-GARCH,5,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,6,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,7,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,8,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,9,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,10,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,11,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,12,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,13,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,14,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,15,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,16,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,17,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,18,0.0,0.0,0.0
SHANGHAI,42,GJR-GARCH,19,0.0,0.0,0.0
SHANGHAI,42,CNN-WGAN-GP,0,1.5030986566522131e-05,1.6690696076349099e-06,7.861142901077756e-07
SHANGHAI,42,CNN-WGAN-GP,1,4.217776328641065e-06,3.255785538947009e-07,7.82504425700381e-08
SHANGHAI,42,CNN-WGAN-GP,2,2.730636504022499e-06,1.6117564793916017e-07,1.5200913239254987e-07
SHANGHAI,42,CNN-WGAN-GP,3,5.809773497844617e-07,4.597041245446576e-07,6.216766355038317e-07
SHANGHAI,42,CNN-WGAN-GP,4,6.861802885893553e-06,8.426857851517866e-07,7.863328228552291e-07
SHANGHAI,42,CNN-WGAN-GP,5,1.3716394340335114e-06,7.336616121289552e-07,1.0045717502293883e-06
SHANGHAI,42,CNN-WGAN-GP,6,7.416571146112716e-06,1.0021290097750324e-06,6.213286294354248e-07
SHANGHAI,42,CNN-WGAN-GP,7,9.490002425671662e-06,9.82551097150619e-07,2.369338787389097e-07
SHANGHAI,42,CNN-WGAN-GP,8,1.2590515035437733e-05,9.954883193330488e-07,2.7420482062723295e-07
SHANGHAI,42,CNN-WGAN-GP,9,2.889920946103075e-06,7.818021576788681e-07,9.374241916049186e-07
SHANGHAI,42,CNN-WGAN-GP,10,8.598229590539574e-07,1.9487445057642105e-07,2.8441576382931544e-07
SHANGHAI,42,CNN-WGAN-GP,11,7.738416306857232e-06,3.2501990898659017e-07,6.362502169565687e-07
SHANGHAI,42,CNN-WGAN-GP,12,1.1767525154748881e-05,1.219845765731975e-06,6.383846038460206e-07
SHANGHAI,42,CNN-WGAN-GP,13,2.376821829130904e-06,1.2914388003437693e-08,1.678328427345832e-07
SHANGHAI,42,CNN-WGAN-GP,14,0.0,2.9511134025383967e-07,3.8242716371428287e-07
SHANGHAI,42,CNN-WGAN-GP,15,1.3533345798677487e-05,1.0300182622380305e-06,3.523756308965176e-07
SHANGHAI,42,CNN-WGAN-GP,16,2.8790386119581513e-06,5.668716132056772e-07,3.2566817509405155e-07
SHANGHAI,42,CNN-WGAN-GP,17,9.660924748633448e-06,1.270781107010066e-06,5.616862637225495e-07
SHANGHAI,42,CNN-WGAN-GP,18,1.2614815390499245e-05,8.556246839930282e-07,5.457828855526259e-07
SHANGHAI,42,CNN-WGAN-GP,19,1.079200658882229e-05,9.202172208677695e-07,6.178834315306858e-07
SHANGHAI,42,CONTROL: shuffled real,0,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,1,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,2,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,3,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,4,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,5,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,6,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,7,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,8,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,9,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,10,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,11,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,12,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,13,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,14,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,15,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,16,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,17,0.0,2.220446049250313e-16,0.0
SHANGHAI,42,CONTROL: shuffled real,18,0.0,0.0,0.0
SHANGHAI,42,CONTROL: shuffled real,19,0.0,0.0,0.0
SHANGHAI,43,TimeGAN,0,2.0228975785574477e-05,1.9714656391833785e-06,8.866113176964063e-09
SHANGHAI,43,TimeGAN,1,2.4942752820056313e-05,2.4449594469011515e-06,4.566943516692845e-07
SHANGHAI,43,TimeGAN,2,1.1884358428471131e-05,1.005097967077262e-06,7.835221094154576e-07
SHANGHAI,43,TimeGAN,3,6.429882349667793e-06,8.176357058076178e-07,1.0410656692272369e-07
SHANGHAI,43,TimeGAN,4,6.398549281527721e-06,7.769707344174037e-07,9.547040136226315e-08
SHANGHAI,43,TimeGAN,5,2.853653912282539e-06,8.408012974747692e-08,3.6473986320118e-07
SHANGHAI,43,TimeGAN,6,8.028003776416881e-06,2.3827465600589903e-07,8.578149888194275e-07
SHANGHAI,43,TimeGAN,7,1.0278192216883753e-05,1.3928335687030113e-06,6.918754458240528e-08
SHANGHAI,43,TimeGAN,8,1.0429958381408255e-05,1.1228334737545254e-06,1.1456653048469434e-07
SHANGHAI,43,TimeGAN,9,6.437760998512232e-06,2.123031301870526e-07,1.3937497627125595e-06
SHANGHAI,43,TimeGAN,10,5.307742924287595e-06,9.930137871982936e-07,2.2540003463689118e-07
SHANGHAI,43,TimeGAN,11,1.097488515844347e-05,1.3564726712989028e-06,3.913136481514812e-10
SHANGHAI,43,TimeGAN,12,0.0,6.544617348058779e-07,9.481486316076371e-07
SHANGHAI,43,TimeGAN,13,2.1101000049483787e-06,1.0776552783475779e-07,2.2161944102094822e-07
SHANGHAI,43,TimeGAN,14,4.91485818088222e-06,6.746731731066546e-07,6.917015582530439e-08
SHANGHAI,43,TimeGAN,15,1.0821163934249256e-05,2.2575831055693385e-06,4.2974562219910695e-07
SHANGHAI,43,TimeGAN,16,2.4796271806071246e-05,3.6868385480115506e-06,1.223848471454403e-07
SHANGHAI,43,TimeGAN,17,6.580625559138298e-06,5.153815787473093e-07,5.706500321167596e-07
SHANGHAI,43,TimeGAN,18,3.75464822210958e-06,6.593312096292436e-07,2.4067201565003415e-07
SHANGHAI,43,TimeGAN,19,2.350436057074745e-05,2.5638767211511038e-06,9.451329852083745e-08
SHANGHAI,43,GARCH,0,0.0,0.0,0.0
SHANGHAI,43,GARCH,1,0.0,0.0,0.0
SHANGHAI,43,GARCH,2,0.0,0.0,0.0
SHANGHAI,43,GARCH,3,0.0,0.0,0.0
SHANGHAI,43,GARCH,4,0.0,2.220446049250313e-16,0.0
SHANGHAI,43,GARCH,5,0.0,0.0,0.0
SHANGHAI,43,GARCH,6,0.0,0.0,0.0
SHANGHAI,43,GARCH,7,0.0,0.0,0.0
SHANGHAI,43,GARCH,8,0.0,0.0,0.0
SHANGHAI,43,GARCH,9,0.0,2.220446049250313e-16,0.0
SHANGHAI,43,GARCH,10,0.0,0.0,0.0
SHANGHAI,43,GARCH,11,0.0,0.0,0.0
SHANGHAI,43,GARCH,12,0.0,0.0,0.0
SHANGHAI,43,GARCH,13,0.0,0.0,0.0
SHANGHAI,43,GARCH,14,0.0,0.0,0.0
SHANGHAI,43,GARCH,15,0.0,0.0,0.0
SHANGHAI,43,GARCH,16,0.0,0.0,0.0
SHANGHAI,43,GARCH,17,0.0,0.0,0.0
SHANGHAI,43,GARCH,18,0.0,0.0,0.0
SHANGHAI,43,GARCH,19,0.0,0.0,0.0
SHANGHAI,43,QuantGAN,0,1.245039689656835e-05,7.932566883361858e-07,1.2567675611308005e-07
SHANGHAI,43,QuantGAN,1,1.0608455491833979e-07,6.29670229956858e-07,1.0634366418571517e-06
SHANGHAI,43,QuantGAN,2,2.7304493448454537e-06,7.038611467002909e-07,7.755518787178062e-07
SHANGHAI,43,QuantGAN,3,3.5272300920041744e-06,1.386327195262993e-07,1.9035638310072045e-07
SHANGHAI,43,QuantGAN,4,3.546299202294989e-06,3.6251095170136693e-07,1.4904072287436065e-07
SHANGHAI,43,QuantGAN,5,8.985432473629373e-07,3.973617495045545e-07,1.018538064556651e-06
SHANGHAI,43,QuantGAN,6,4.482904015112865e-06,1.1153572643252119e-07,3.369439731670809e-07
SHANGHAI,43,QuantGAN,7,8.332386210785359e-06,9.306369443962126e-07,4.796964070408194e-07
SHANGHAI,43,QuantGAN,8,1.0100042091565342e-07,8.835550113772683e-08,4.20775547738117e-07
SHANGHAI,43,QuantGAN,9,2.744380228358878e-05,2.414332711531131e-06,1.7505273319784465e-07
SHANGHAI,43,QuantGAN,10,3.789614767768512e-06,2.2762625939698466e-07,1.1742885064336406e-07
SHANGHAI,43,QuantGAN,11,6.88758922784416e-07,1.680962056216373e-07,6.714541278540764e-08
SHANGHAI,43,QuantGAN,12,1.013814162842408e-05,1.0448087433001518e-06,8.749191717782878e-07
SHANGHAI,43,QuantGAN,13,2.6133904014180587e-06,8.52215797930711e-08,3.131233405895273e-08
SHANGHAI,43,QuantGAN,14,9.229192746929016e-06,3.3180446612490755e-07,4.6140224085888804e-07
SHANGHAI,43,QuantGAN,15,0.0,7.671565671607539e-08,1.423307107728533e-07
SHANGHAI,43,QuantGAN,16,1.0689236031868887e-05,8.48506519934844e-07,4.5517958113805435e-07
SHANGHAI,43,QuantGAN,17,2.6248380391891146e-05,2.6942637927351853e-06,1.5239139941058966e-06
SHANGHAI,43,QuantGAN,18,5.196936140983155e-06,8.285708947841641e-07,1.0744461214073908e-06
SHANGHAI,43,QuantGAN,19,1.0846956790100393e-05,9.409558159312326e-07,8.686705470495326e-07
SHANGHAI,43,GJR-GARCH,0,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,1,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,2,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,3,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,4,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,5,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,6,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,7,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,8,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,9,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,10,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,11,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,12,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,13,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,14,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,15,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,16,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,17,0.0,0.0,0.0
SHANGHAI,43,GJR-GARCH,18,0.0,2.220446049250313e-16,0.0
SHANGHAI,43,GJR-GARCH,19,0.0,0.0,0.0
SHANGHAI,43,CNN-WGAN-GP,0,2.604517204130019e-06,2.6828071764128936e-08,3.24507574589461e-07
SHANGHAI,43,CNN-WGAN-GP,1,5.1462690935366595e-06,7.613116426163913e-08,5.999670769085697e-07
SHANGHAI,43,CNN-WGAN-GP,2,8.384762827162717e-06,6.72333454021512e-07,1.0526447979941622e-07
SHANGHAI,43,CNN-WGAN-GP,3,1.2872856771650731e-06,2.5739410913772076e-07,9.789398092152624e-08
SHANGHAI,43,CNN-WGAN-GP,4,8.425292156388764e-06,6.822516120941202e-07,6.99590518848936e-08
SHANGHAI,43,CNN-WGAN-GP,5,1.4346448258262257e-05,1.0757988806453511e-06,1.884320255385319e-09
SHANGHAI,43,CNN-WGAN-GP,6,0.0,2.4890856487047586e-08,1.0483886292433908e-07
SHANGHAI,43,CNN-WGAN-GP,7,8.839731975740506e-06,7.850522383279213e-07,2.578497255711909e-07
SHANGHAI,43,CNN-WGAN-GP,8,5.759395776738785e-06,4.0284162494685916e-07,1.7129565144102799e-07
SHANGHAI,43,CNN-WGAN-GP,9,5.65561581833407e-06,3.736922331576409e-07,1.7741606228582896e-07
SHANGHAI,43,CNN-WGAN-GP,10,0.0,1.851694109156199e-08,8.322622413459158e-08
SHANGHAI,43,CNN-WGAN-GP,11,1.1000504329672367e-05,1.181535423278035e-06,8.18077564801456e-07
SHANGHAI,43,CNN-WGAN-GP,12,8.008218683297486e-06,6.895425741504368e-07,4.5702575945938406e-07
SHANGHAI,43,CNN-WGAN-GP,13,4.832513700314678e-06,2.793288089719681e-08,8.301879628191955e-07
SHANGHAI,43,CNN-WGAN-GP,14,6.555763867766018e-06,1.7504408589275045e-08,1.0389203488614385e-06
SHANGHAI,43,CNN-WGAN-GP,15,2.9312250360291614e-06,7.08848302277687e-08,2.2333644800198726e-07
SHANGHAI,43,CNN-WGAN-GP,16,3.123797990056687e-06,5.621012566514594e-08,2.3247161173856057e-07
