market,seed,model,null,stat,n_draws,positions,share_p_le_05,mean_p,share_above_p97_5,p_floor
SHANGHAI,43,QuantGAN,all (existing null),poly3,20,3889,0.0,0.9621850899742931,0.0,0.0002570694087403599
SHANGHAI,43,GJR-GARCH,all (existing null),rbf_x1,20,3889,0.2,0.3882262210796915,0.2,0.0002570694087403599
SHANGHAI,43,GJR-GARCH,all (existing null),poly3,20,3889,0.0,0.9580462724935733,0.0,0.0002570694087403599
SHANGHAI,43,CNN-WGAN-GP,all (existing null),rbf_x1,20,3889,0.05,0.4482647814910026,0.0,0.0002570694087403599
SHANGHAI,43,CNN-WGAN-GP,all (existing null),poly3,20,3889,0.0,0.9597943444730079,0.0,0.0002570694087403599
SHANGHAI,43,CONTROL: shuffled real,all (existing null),rbf_x1,20,3889,0.0,0.8880462724935734,0.0,0.0002570694087403599
SHANGHAI,43,CONTROL: shuffled real,all (existing null),poly3,20,3889,0.0,0.9737917737789203,0.0,0.0002570694087403599
SHANGHAI,44,TimeGAN,all (existing null),rbf_x1,20,3889,0.55,0.04204370179948587,0.55,0.0002570694087403599
SHANGHAI,44,TimeGAN,all (existing null),poly3,20,3889,0.0,0.9475064267352187,0.0,0.0002570694087403599
SHANGHAI,44,GARCH,all (existing null),rbf_x1,20,3889,0.25,0.41679948586118243,0.2,0.0002570694087403599
SHANGHAI,44,GARCH,all (existing null),poly3,20,3889,0.0,0.9583033419023137,0.0,0.0002570694087403599
SHANGHAI,44,QuantGAN,all (existing null),rbf_x1,20,3889,0.15,0.4643958868894602,0.05,0.0002570694087403599
SHANGHAI,44,QuantGAN,all (existing null),poly3,20,3889,0.0,0.9603598971722367,0.0,0.0002570694087403599
SHANGHAI,44,GJR-GARCH,all (existing null),rbf_x1,20,3889,0.25,0.429215938303342,0.2,0.0002570694087403599
SHANGHAI,44,GJR-GARCH,all (existing null),poly3,20,3889,0.0,0.9588817480719796,0.0,0.0002570694087403599
SHANGHAI,44,CNN-WGAN-GP,all (existing null),rbf_x1,20,3889,0.0,0.46776349614395896,0.0,0.0002570694087403599
SHANGHAI,44,CNN-WGAN-GP,all (existing null),poly3,20,3889,0.0,0.96060411311054,0.0,0.0002570694087403599
SHANGHAI,44,CONTROL: shuffled real,all (existing null),rbf_x1,20,3889,0.0,0.8250642673521851,0.0,0.0002570694087403599
SHANGHAI,44,CONTROL: shuffled real,all (existing null),poly3,20,3889,0.0,0.9708611825192802,0.0,0.0002570694087403599
